word.1	word.2	word.3	word.4	word.5	word.6	word.7	word.8	word.9	word.10	word.11	word.12	word.13	word.14	word.15	word.16	word.17	word.18	word.19	word.20	word.21	word.22	word.23	word.24	word.25	word.26	word.27	word.28	word.29	word.30	word.31	word.32	word.33	word.34	word.35	word.36	word.37	word.38	word.39	word.40	word.41	word.42	word.43	word.44	word.45	word.46	word.47	word.48	word.49	word.50	
0.0209758 0.0203577 0.0199917 0.0201459 0.0201722 0.0198822 0.0203077 0.0207686 0.0205976 0.0201411 0.0201962 0.0207460 0.0192444 0.0201212 0.0193524 0.0191270 0.0193778 0.0196002 0.0206740 0.0204764 0.0198574 0.0204527 0.0201614 0.0197404 0.0197985 0.0205020 0.0198247 0.0197727 0.0198871 0.0196034 0.0199850 0.0198904 0.0194889 0.0196729 0.0203478 0.0200421 0.0197896 0.0191949 0.0193381 0.0196053 0.0194442 0.0198912 0.0203539 0.0203271 0.0203357 0.0201022 0.0201570 0.0202900 0.0194947 0.0203929
0.0201761 0.0202316 0.0208531 0.0210528 0.0197468 0.0201137 0.0205822 0.0197262 0.0198531 0.0200029 0.0204008 0.0195593 0.0190562 0.0196743 0.0202847 0.0198479 0.0198451 0.0199049 0.0196244 0.0195895 0.0204248 0.0199412 0.0198998 0.0215682 0.0201605 0.0193307 0.0200388 0.0191891 0.0197806 0.0202742 0.0196041 0.0201286 0.0197413 0.0193214 0.0197865 0.0199438 0.0198545 0.0198178 0.0204457 0.0199141 0.0198134 0.0199430 0.0211088 0.0208335 0.0200619 0.0198256 0.0194536 0.0192362 0.0203633 0.0200692
0.0207956 0.0206703 0.0205367 0.0205041 0.0197535 0.0194204 0.0202996 0.0192431 0.0200158 0.0201676 0.0196995 0.0200024 0.0193207 0.0197415 0.0200399 0.0200071 0.0197858 0.0190836 0.0201746 0.0198305 0.0208247 0.0197172 0.0194022 0.0203077 0.0199602 0.0200714 0.0196445 0.0198521 0.0187629 0.0201232 0.0193773 0.0194819 0.0200285 0.0211253 0.0193717 0.0210107 0.0205297 0.0209478 0.0200653 0.0202475 0.0199268 0.0201755 0.0198442 0.0202709 0.0198606 0.0196283 0.0203009 0.0198854 0.0206643 0.0194986
0.0210035 0.0202918 0.0198300 0.0195318 0.0202893 0.0198626 0.0199509 0.0195748 0.0200488 0.0196461 0.0197769 0.0201291 0.0204060 0.0200048 0.0206041 0.0199027 0.0205001 0.0201649 0.0199559 0.0198409 0.0202439 0.0200230 0.0203522 0.0196624 0.0195379 0.0209362 0.0196080 0.0199351 0.0194698 0.0201026 0.0198542 0.0201939 0.0195897 0.0192116 0.0196446 0.0202442 0.0213299 0.0200506 0.0200718 0.0199992 0.0198470 0.0198243 0.0196796 0.0204883 0.0202300 0.0202969 0.0196915 0.0197873 0.0192227 0.0195566
0.0198990 0.0200675 0.0199021 0.0199808 0.0199669 0.0195058 0.0194660 0.0204690 0.0201145 0.0205369 0.0198685 0.0205992 0.0200004 0.0200585 0.0205184 0.0192862 0.0191982 0.0196283 0.0200814 0.0192896 0.0196744 0.0195625 0.0197307 0.0202225 0.0189907 0.0195242 0.0201953 0.0205943 0.0203432 0.0198193 0.0201644 0.0195680 0.0198010 0.0203818 0.0216525 0.0203767 0.0200109 0.0203780 0.0206422 0.0204466 0.0197497 0.0203793 0.0182505 0.0200380 0.0197286 0.0207417 0.0201450 0.0203457 0.0200719 0.0200332
0.0209829 0.0203494 0.0199884 0.0201430 0.0201685 0.0198794 0.0203048 0.0207656 0.0205958 0.0201382 0.0201933 0.0207431 0.0192416 0.0201183 0.0194930 0.0191243 0.0193750 0.0195974 0.0206710 0.0204735 0.0198545 0.0204498 0.0201576 0.0197376 0.0197957 0.0204990 0.0198219 0.0197698 0.0198836 0.0196006 0.0199821 0.0198876 0.0194861 0.0196692 0.0203449 0.0200392 0.0197859 0.0191922 0.0193354 0.0196025 0.0194414 0.0198875 0.0203510 0.0203242 0.0203328 0.0200993 0.0201541 0.0202863 0.0194919 0.0203900
0.0198987 0.0200674 0.0199019 0.0199806 0.0199666 0.0195054 0.0194659 0.0204685 0.0201143 0.0205365 0.0198684 0.0205989 0.0200002 0.0200583 0.0205183 0.0192938 0.0191981 0.0196281 0.0200812 0.0192895 0.0196742 0.0195623 0.0197306 0.0202224 0.0189907 0.0195241 0.0201952 0.0205942 0.0203431 0.0198193 0.0201643 0.0195680 0.0198009 0.0203817 0.0216524 0.0203766 0.0200108 0.0203777 0.0206421 0.0204465 0.0197494 0.0203792 0.0182504 0.0200379 0.0197286 0.0207416 0.0201448 0.0203456 0.0200718 0.0200329
0.0197931 0.0210240 0.0205472 0.0199891 0.0205327 0.0200868 0.0202058 0.0199814 0.0198508 0.0191838 0.0199181 0.0204996 0.0203051 0.0199541 0.0195718 0.0201904 0.0196566 0.0200130 0.0197984 0.0203955 0.0200920 0.0197417 0.0203162 0.0204468 0.0195959 0.0191373 0.0200877 0.0203871 0.0198376 0.0203932 0.0200995 0.0203193 0.0199507 0.0195235 0.0191921 0.0206968 0.0194673 0.0201472 0.0203162 0.0202931 0.0200100 0.0198622 0.0198082 0.0202583 0.0198772 0.0190111 0.0202921 0.0194436 0.0194067 0.0204922
0.0209814 0.0203464 0.0199881 0.0201429 0.0201680 0.0198793 0.0203047 0.0207655 0.0205957 0.0201381 0.0201932 0.0207581 0.0192416 0.0201182 0.0194890 0.0191242 0.0193749 0.0195973 0.0206709 0.0204734 0.0198545 0.0204497 0.0201570 0.0197375 0.0197956 0.0204990 0.0198218 0.0197697 0.0198831 0.0196006 0.0199820 0.0198875 0.0194860 0.0196687 0.0203449 0.0200392 0.0197854 0.0191921 0.0193353 0.0196024 0.0194413 0.0198870 0.0203509 0.0203242 0.0203327 0.0200992 0.0201540 0.0202857 0.0194918 0.0203899
0.0198863 0.0208814 0.0203620 0.0213235 0.0197764 0.0194539 0.0194826 0.0199761 0.0198602 0.0207430 0.0199855 0.0203163 0.0192895 0.0197071 0.0204860 0.0194330 0.0194505 0.0205771 0.0197141 0.0206298 0.0193690 0.0196673 0.0205204 0.0211033 0.0205940 0.0191309 0.0201572 0.0202248 0.0196791 0.0202752 0.0199192 0.0202123 0.0199843 0.0190244 0.0202871 0.0198903 0.0204674 0.0199203 0.0197248 0.0194851 0.0199653 0.0194302 0.0207134 0.0201848 0.0193505 0.0197763 0.0194371 0.0207803 0.0202338 0.0191574
0.0197836 0.0211481 0.0206036 0.0199790 0.0205244 0.0200790 0.0201925 0.0199733 0.0198402 0.0191806 0.0199111 0.0204914 0.0202976 0.0199467 0.0195643 0.0201811 0.0196475 0.0200057 0.0197912 0.0203852 0.0200847 0.0197337 0.0203083 0.0204369 0.0195869 0.0191306 0.0200806 0.0203771 0.0198300 0.0203861 0.0201596 0.0203121 0.0200107 0.0195160 0.0191854 0.0206896 0.0194598 0.0201397 0.0203091 0.0202860 0.0200026 0.0198545 0.0197981 0.0202492 0.0199373 0.0190044 0.0202847 0.0194360 0.0193998 0.0204846
0.0207828 0.0206283 0.0204927 0.0204632 0.0197369 0.0194066 0.0202818 0.0192294 0.0199980 0.0202173 0.0196855 0.0200128 0.0193070 0.0197274 0.0200643 0.0203487 0.0197705 0.0190700 0.0201602 0.0198146 0.0208098 0.0197010 0.0193856 0.0202917 0.0199448 0.0200571 0.0196305 0.0198352 0.0187474 0.0204015 0.0193819 0.0194680 0.0200327 0.0211078 0.0193578 0.0209957 0.0205126 0.0209329 0.0200510 0.0202330 0.0199126 0.0201587 0.0198284 0.0202554 0.0198649 0.0196143 0.0202864 0.0198687 0.0206496 0.0194847
0.0198827 0.0200818 0.0199049 0.0199759 0.0199515 0.0196427 0.0194616 0.0204360 0.0201084 0.0206217 0.0198655 0.0205840 0.0199876 0.0200447 0.0205153 0.0193113 0.0191948 0.0196169 0.0200700 0.0192860 0.0196630 0.0195539 0.0197278 0.0202189 0.0189874 0.0195213 0.0201923 0.0205888 0.0203401 0.0198341 0.0201717 0.0195651 0.0198084 0.0203787 0.0216493 0.0203736 0.0200079 0.0203614 0.0206391 0.0204435 0.0197349 0.0203763 0.0182471 0.0200346 0.0197360 0.0207386 0.0201328 0.0203427 0.0200689 0.0200183
0.0209927 0.0203411 0.0199878 0.0201431 0.0201673 0.0198795 0.0203049 0.0207657 0.0205958 0.0201385 0.0201934 0.0207575 0.0192417 0.0201184 0.0194819 0.0191245 0.0193751 0.0195975 0.0206711 0.0204736 0.0198546 0.0204498 0.0201562 0.0197377 0.0197958 0.0204991 0.0198220 0.0197698 0.0198826 0.0196008 0.0199822 0.0198877 0.0194862 0.0196681 0.0203450 0.0200393 0.0197848 0.0191922 0.0193355 0.0196026 0.0194415 0.0198864 0.0203511 0.0203243 0.0203329 0.0200994 0.0201542 0.0202850 0.0194920 0.0203901
0.0208014 0.0206112 0.0204803 0.0204569 0.0197368 0.0194071 0.0202815 0.0192299 0.0199976 0.0202163 0.0197083 0.0200128 0.0193075 0.0197280 0.0200639 0.0203404 0.0197708 0.0190705 0.0201608 0.0198147 0.0208104 0.0197010 0.0193854 0.0202919 0.0199451 0.0200577 0.0196310 0.0198350 0.0187474 0.0203948 0.0193820 0.0194686 0.0200328 0.0211077 0.0193584 0.0209963 0.0205126 0.0209334 0.0200516 0.0202336 0.0199132 0.0201586 0.0198285 0.0202557 0.0198650 0.0196148 0.0202870 0.0198685 0.0206502 0.0194852
0.0198760 0.0200788 0.0199018 0.0199743 0.0199451 0.0196267 0.0194602 0.0204217 0.0201062 0.0206072 0.0198771 0.0205777 0.0199824 0.0200391 0.0205144 0.0193096 0.0191938 0.0196123 0.0200653 0.0192849 0.0196584 0.0195505 0.0197270 0.0202178 0.0189865 0.0195205 0.0201915 0.0205869 0.0203393 0.0198327 0.0201706 0.0197081 0.0198073 0.0203779 0.0216484 0.0203728 0.0200071 0.0203545 0.0206383 0.0204427 0.0197288 0.0203755 0.0182460 0.0200336 0.0197349 0.0207378 0.0201279 0.0203418 0.0200681 0.0200122
0.0207974 0.0205961 0.0204695 0.0204516 0.0197613 0.0194079 0.0202816 0.0192307 0.0199976 0.0202157 0.0197086 0.0200131 0.0193083 0.0197288 0.0200639 0.0203333 0.0197713 0.0190713 0.0201617 0.0198151 0.0208113 0.0197014 0.0193855 0.0202924 0.0199457 0.0200585 0.0196318 0.0198351 0.0187477 0.0203891 0.0193824 0.0194694 0.0200332 0.0211081 0.0193592 0.0209972 0.0205129 0.0209343 0.0200524 0.0202345 0.0199140 0.0201589 0.0198289 0.0202563 0.0198655 0.0196157 0.0202878 0.0198688 0.0206511 0.0194861
0.0207961 0.0205909 0.0204658 0.0204499 0.0197614 0.0194084 0.0202818 0.0192312 0.0199978 0.0202157 0.0197089 0.0200133 0.0193088 0.0197293 0.0200641 0.0203310 0.0197717 0.0190718 0.0201621 0.0198155 0.0208118 0.0197017 0.0193858 0.0202928 0.0199461 0.0200590 0.0196323 0.0198354 0.0187480 0.0203873 0.0193827 0.0194699 0.0200336 0.0211084 0.0193597 0.0209977 0.0205132 0.0209348 0.0200529 0.0202349 0.0199145 0.0201591 0.0198292 0.0202567 0.0198658 0.0196161 0.0202883 0.0198690 0.0206515 0.0194865
0.0198691 0.0200730 0.0198960 0.0199689 0.0199383 0.0196172 0.0194550 0.0204125 0.0201006 0.0205978 0.0198719 0.0205708 0.0199760 0.0201474 0.0205091 0.0193043 0.0191888 0.0196061 0.0200591 0.0192798 0.0196522 0.0195447 0.0197219 0.0202125 0.0189815 0.0196938 0.0201862 0.0205812 0.0203341 0.0198275 0.0201653 0.0197016 0.0198020 0.0203727 0.0216429 0.0203676 0.0200019 0.0203475 0.0206330 0.0204374 0.0197222 0.0203702 0.0182412 0.0200283 0.0197297 0.0207325 0.0201215 0.0203366 0.0200629 0.0200055
0.0208217 0.0205889 0.0204643 0.0204488 0.0197609 0.0194080 0.0202813 0.0192308 0.0199973 0.0202151 0.0197085 0.0200129 0.0193084 0.0197289 0.0200636 0.0203298 0.0197713 0.0190714 0.0201617 0.0198150 0.0208114 0.0197012 0.0193853 0.0202923 0.0199456 0.0200586 0.0196319 0.0198349 0.0187475 0.0203862 0.0193823 0.0194695 0.0200331 0.0211079 0.0193593 0.0209973 0.0205127 0.0209344 0.0200525 0.0202346 0.0199141 0.0201587 0.0198288 0.0202563 0.0198653 0.0196157 0.0202879 0.0198686 0.0206511 0.0194862
0.0198045 0.0211344 0.0205933 0.0199737 0.0205344 0.0200850 0.0201830 0.0199709 0.0198341 0.0191783 0.0199876 0.0204890 0.0202962 0.0199512 0.0195625 0.0201770 0.0196436 0.0200043 0.0197898 0.0203798 0.0200833 0.0197312 0.0203063 0.0204320 0.0195831 0.0191390 0.0200797 0.0203720 0.0198283 0.0203851 0.0201541 0.0203186 0.0200053 0.0195142 0.0191908 0.0206886 0.0194580 0.0201381 0.0203081 0.0202850 0.0200010 0.0198527 0.0197928 0.0202454 0.0199319 0.0190035 0.0202832 0.0194342 0.0193989 0.0204831
0.0210054 0.0203363 0.0199872 0.0201429 0.0201805 0.0198793 0.0203047 0.0207655 0.0205956 0.0201382 0.0201932 0.0207566 0.0192415 0.0201182 0.0194756 0.0191243 0.0193749 0.0195973 0.0206709 0.0204734 0.0198544 0.0204496 0.0201552 0.0197375 0.0197956 0.0204989 0.0198218 0.0197696 0.0198818 0.0196006 0.0199820 0.0198874 0.0194860 0.0196672 0.0203448 0.0200391 0.0197839 0.0191920 0.0193353 0.0196024 0.0194413 0.0198855 0.0203509 0.0203241 0.0203327 0.0200992 0.0201540 0.0202841 0.0194919 0.0203899
0.0210049 0.0203358 0.0199872 0.0201429 0.0201803 0.0198793 0.0203047 0.0207655 0.0205956 0.0201383 0.0201932 0.0207566 0.0192416 0.0201182 0.0194749 0.0191243 0.0193750 0.0195973 0.0206709 0.0204734 0.0198545 0.0204497 0.0201552 0.0197375 0.0197956 0.0204990 0.0198219 0.0197696 0.0198818 0.0196007 0.0199821 0.0198875 0.0194861 0.0196671 0.0203449 0.0200392 0.0197839 0.0191921 0.0193353 0.0196024 0.0194414 0.0198854 0.0203510 0.0203242 0.0203328 0.0200992 0.0201540 0.0202840 0.0194920 0.0203899
0.0210044 0.0203350 0.0199872 0.0201430 0.0201802 0.0198794 0.0203048 0.0207656 0.0205957 0.0201384 0.0201933 0.0207565 0.0192417 0.0201183 0.0194738 0.0191244 0.0193750 0.0195974 0.0206710 0.0204735 0.0198545 0.0204498 0.0201551 0.0197376 0.0197957 0.0204991 0.0198219 0.0197697 0.0198817 0.0196007 0.0199821 0.0198876 0.0194861 0.0196671 0.0203450 0.0200392 0.0197838 0.0191922 0.0193354 0.0196025 0.0194414 0.0198854 0.0203510 0.0203242 0.0203328 0.0200993 0.0201541 0.0202840 0.0194920 0.0203900
0.0198952 0.0211276 0.0205877 0.0200301 0.0205312 0.0200821 0.0201777 0.0199681 0.0198300 0.0191756 0.0199834 0.0204861 0.0202937 0.0199486 0.0195600 0.0201736 0.0196403 0.0200018 0.0197874 0.0203759 0.0200808 0.0197285 0.0203036 0.0204283 0.0195799 0.0191366 0.0200774 0.0203682 0.0198258 0.0203828 0.0201502 0.0203161 0.0200015 0.0195116 0.0191885 0.0206862 0.0194554 0.0201355 0.0203058 0.0202827 0.0199985 0.0198501 0.0197890 0.0202421 0.0199280 0.0190013 0.0202808 0.0194316 0.0193967 0.0204805
0.0198764 0.0200699 0.0198927 0.0199936 0.0199313 0.0195989 0.0194537 0.0203963 0.0200985 0.0205812 0.0198708 0.0205639 0.0199703 0.0201366 0.0205086 0.0193028 0.0191880 0.0196012 0.0200541 0.0192789 0.0196473 0.0195412 0.0197214 0.0202116 0.0189807 0.0196862 0.0201857 0.0205794 0.0203335 0.0198263 0.0201644 0.0196954 0.0198011 0.0203721 0.0217605 0.0203670 0.0200014 0.0203399 0.0206325 0.0204369 0.0197154 0.0203697 0.0182403 0.0200276 0.0197288 0.0207319 0.0201162 0.0203361 0.0200831 0.0199987
0.0208260 0.0205497 0.0204324 0.0207175 0.0197703 0.0193967 0.0202681 0.0192196 0.0199842 0.0202009 0.0196961 0.0200003 0.0192971 0.0197174 0.0200504 0.0203044 0.0197593 0.0190603 0.0201500 0.0198028 0.0207993 0.0196889 0.0193729 0.0202799 0.0199336 0.0200469 0.0196205 0.0198222 0.0187358 0.0203632 0.0193703 0.0194581 0.0200207 0.0210946 0.0193480 0.0210079 0.0204998 0.0209222 0.0200408 0.0202228 0.0199025 0.0201460 0.0198165 0.0202440 0.0198531 0.0196043 0.0202761 0.0198559 0.0209752 0.0194748
0.0208245 0.0205449 0.0204291 0.0207136 0.0197703 0.0193972 0.0202684 0.0192201 0.0199845 0.0202010 0.0196965 0.0200007 0.0192977 0.0197180 0.0200507 0.0203023 0.0197598 0.0190608 0.0201506 0.0198032 0.0207998 0.0196893 0.0193732 0.0202803 0.0199340 0.0200475 0.0196210 0.0198226 0.0187361 0.0203616 0.0193707 0.0194587 0.0200212 0.0210950 0.0193486 0.0210084 0.0205002 0.0209228 0.0200414 0.0202233 0.0199031 0.0201463 0.0198170 0.0202445 0.0198535 0.0196049 0.0202767 0.0198563 0.0209731 0.0194754
0.0210021 0.0203322 0.0199867 0.0201428 0.0201925 0.0198791 0.0203045 0.0207653 0.0205954 0.0201381 0.0201930 0.0207558 0.0192414 0.0201180 0.0194701 0.0191241 0.0193747 0.0195971 0.0206707 0.0204732 0.0198542 0.0204494 0.0201543 0.0197373 0.0197954 0.0204987 0.0198216 0.0197694 0.0198811 0.0196004 0.0199818 0.0198873 0.0194858 0.0196664 0.0203447 0.0200524 0.0197831 0.0191919 0.0193351 0.0196022 0.0194411 0.0198847 0.0203507 0.0203239 0.0203325 0.0200990 0.0201538 0.0202832 0.0194917 0.0203897
0.0198684 0.0202304 0.0198865 0.0199877 0.0199237 0.0195871 0.0194484 0.0203851 0.0200927 0.0205699 0.0198655 0.0205562 0.0201080 0.0201275 0.0205032 0.0192974 0.0191829 0.0195944 0.0200472 0.0192738 0.0196405 0.0195350 0.0197163 0.0202062 0.0189757 0.0196784 0.0201805 0.0205736 0.0203283 0.0198209 0.0201590 0.0196881 0.0197959 0.0203668 0.0217530 0.0203618 0.0199963 0.0203319 0.0206353 0.0204316 0.0197080 0.0203644 0.0182355 0.0200223 0.0197235 0.0207265 0.0201092 0.0203308 0.0200776 0.0199912
0.0206997 0.0203948 0.0195699 0.0198194 0.0199948 0.0194335 0.0207324 0.0194333 0.0197599 0.0197842 0.0197213 0.0196510 0.0201067 0.0194225 0.0195255 0.0201895 0.0202228 0.0203223 0.0194208 0.0196380 0.0203604 0.0198110 0.0208003 0.0195834 0.0196577 0.0199378 0.0203945 0.0196450 0.0198488 0.0201079 0.0200393 0.0208519 0.0194050 0.0194579 0.0207072 0.0199321 0.0203695 0.0198275 0.0198332 0.0208132 0.0197448 0.0202343 0.0198583 0.0204003 0.0197540 0.0195161 0.0205164 0.0196983 0.0206400 0.0204119
0.0198887 0.0211296 0.0205822 0.0200249 0.0205401 0.0200795 0.0201726 0.0199656 0.0198509 0.0191732 0.0199794 0.0204836 0.0202991 0.0199462 0.0195701 0.0201705 0.0196372 0.0199997 0.0197853 0.0203723 0.0200787 0.0197260 0.0203012 0.0204249 0.0195769 0.0191344 0.0200907 0.0203648 0.0198235 0.0203808 0.0201466 0.0203139 0.0199979 0.0195094 0.0191864 0.0206960 0.0194532 0.0201333 0.0203561 0.0202807 0.0199964 0.0198478 0.0197854 0.0202391 0.0199245 0.0189995 0.0202786 0.0194293 0.0193948 0.0204783
0.0210002 0.0203299 0.0199859 0.0201421 0.0201911 0.0198784 0.0203038 0.0207646 0.0206222 0.0201374 0.0201923 0.0207549 0.0192407 0.0201173 0.0194811 0.0191235 0.0193742 0.0195964 0.0206700 0.0204725 0.0198536 0.0204487 0.0201534 0.0197366 0.0197947 0.0204980 0.0198211 0.0197687 0.0198802 0.0195998 0.0199811 0.0198866 0.0194852 0.0196655 0.0203440 0.0200515 0.0197822 0.0191912 0.0193345 0.0196016 0.0194405 0.0198838 0.0203500 0.0203232 0.0203318 0.0200983 0.0201531 0.0202823 0.0194911 0.0203890
0.0204515 0.0204789 0.0208170 0.0213678 0.0196731 0.0200385 0.0203705 0.0196524 0.0197791 0.0199711 0.0206481 0.0194862 0.0189850 0.0196008 0.0202183 0.0202558 0.0200679 0.0198305 0.0195511 0.0194466 0.0203484 0.0198043 0.0198253 0.0214263 0.0200397 0.0192584 0.0201426 0.0191173 0.0197066 0.0204540 0.0197923 0.0200534 0.0199290 0.0192492 0.0197126 0.0198693 0.0197802 0.0197437 0.0205994 0.0198396 0.0197393 0.0198684 0.0209606 0.0207116 0.0202484 0.0199384 0.0193809 0.0191643 0.0206120 0.0199942
0.0198845 0.0211250 0.0205786 0.0200215 0.0205379 0.0200778 0.0201692 0.0199639 0.0198479 0.0191716 0.0199767 0.0204818 0.0202974 0.0199447 0.0195684 0.0201683 0.0196352 0.0199983 0.0197839 0.0203698 0.0200773 0.0197243 0.0202996 0.0204226 0.0195749 0.0191330 0.0200890 0.0203624 0.0198220 0.0203794 0.0201442 0.0203124 0.0199954 0.0195078 0.0191850 0.0206944 0.0194516 0.0201318 0.0203538 0.0203385 0.0199949 0.0198462 0.0197830 0.0202371 0.0199220 0.0190399 0.0202771 0.0194278 0.0193935 0.0204768
